Contrato;Cliente;DataContrato;Produto;Banco;NomeBanco;Moeda;TaxaCambio;Qtd_Prestacao;V_Contrato;T_Pago;T_Cancelado;T_Desconto;Saldo;DataUltPrestacao;QtdPrestAbertas;DataUltParcela;QtdPrestVencer
9.010000099E9;60812;2003-04-10;CARTA DE CREDITO;153;CREDIT SUISSE F;R$;1.0;1;8989000.0;25.0;25.68;589.99;8988359.33;2011-04-21;"";2011-04-21;""
9.010000103E9;60812;2003-04-10;CARTA DE CREDITO;153;CREDIT SUISSE F;R$;1.0;2;83833.59;1315253.59;0.0;0.0;-1231420.0;2003-05-31;"";2003-05-31;""
9.010000104E9;59097;2004-01-07;GARANTIA;395;BANCO BRADESCO ARGENTINA S.A.;USD;3.8423;1;326595.5;326211.65423;0.0;0.0;383.84577000001445;2004-02-13;"";2004-02-13;""
9.010000105E9;60812;2005-01-04;CARTA DE CREDITO;441;BANCO DEL ESTADO DE CHILE;USD;3.8423;1;149277.1973;149158.08599999998;76.846;3.8423;38.42300000001867;2005-05-31;"";2005-05-31;""
9.010000106E9;60812;2006-04-06;CARTA DE CREDITO;41;BANCA MONTE DEI PASCHI DI SIENA SPA;EUR;4.331;2;766587.0000000001;2102700.5000000005;0.0;0.0;-1336113.5000000002;2006-11-24;"";2006-11-24;""
9.010000107E9;5940;2007-01-17;CARTA DE CREDITO;543;STATE BANK OF INDIA;USD;3.8423;1;292721.552662;292713.868062;0.0;0.0;7.684599999978673;2007-06-04;"";2007-06-04;""
9.010000113E9;100;2013-01-10;FIRCE 26;222;BANCO BRADESCO S.A.;USD;3.8423;45;7012558.676200001;29750.9289;0.0;0.0;6982807.7473;2019-12-10;44;2019-12-10;4
9.010000203E9;60812;2003-04-10;FIRCE 26;42;THE BANK OF NEW YORK;USD;3.8423;1;18906.959302;18906.959302;0.0;0.0;0.0;2003-05-15;"";2003-05-15;""
9.010000204E9;59097;2004-01-07;GARANTIA;524;BANCO DE LA REPUB.ORIENTAL DEL URUG;USD;3.8423;1;286635.57999999996;286635.57999999996;0.0;0.0;0.0;2004-03-06;"";2004-03-06;""
9.010000205E9;61775;2005-01-20;FINANCEIRO;222;BANCO BRADESCO S.A.;USD;3.8423;2;119088.32304599998;129.562356;384.22999999999996;230.53799999999998;118343.99268999998;2015-09-12;1;2015-09-12;""
9.010000206E9;60812;2013-09-30;FINANCEIRO;222;BANCO BRADESCO S.A.;USD;3.8423;99;6.668315092700802E7;4.747165092700801E7;1.92115;0.0;1.921149807885E7;2014-07-03;1;2014-07-03;""
9.010000213E9;100;2013-01-14;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;12;73391.00384;20559.37884;0.0;0.0;52831.625;2015-12-30;11;2015-12-30;""
9.010000215E9;60812;2016-02-19;FINANCEIRO;45;BANCO DE COMERCIO EXTERIOR S.A.;USD;3.8423;2;9.0836760082145E7;9.067827173905501E7;0.0;0.0;158488.3430899923;2015-06-10;1;2015-06-10;""
9.010000217E9;5940;2017-01-06;FIANCA;222;BANCO BRADESCO S.A.;USD;3.8423;1;384230.0;0.0;0.0;0.0;384230.0;2017-07-05;2;2018-11-22;""
9.010000217E9;5940;2017-01-06;FIANCA;10;BANK OF AMERICA N.A.;USD;3.8423;1;3.8423;0.0;0.0;0.0;3.8423;2018-11-22;2;2018-11-22;""
9.010000305E9;61775;2005-01-14;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;131794.885992;131794.885992;0.0;0.0;0.0;2005-07-13;"";2005-07-13;""
9.010000306E9;819;2006-11-24;IMPORTACAO;41;BANCA MONTE DEI PASCHI DI SIENA SPA;EUR;4.331;8;798429.3782000002;206627.33252000003;0.0;0.0;591802.0456800001;2008-11-21;6;2008-11-21;""
9.010000307E9;224;2007-02-05;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;501802.34358099994;501802.34358099994;0.0;0.0;0.0;2007-03-07;"";2007-03-07;""
9.010000313E9;5940;2013-01-11;FIRCE 26;222;BANCO BRADESCO S.A.;USD;3.8423;20;6475876.509564001;437.48427799999996;0.0;0.0;6475439.025286;2019-10-24;19;2019-10-24;""
9.010000315E9;60812;2015-04-30;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000403E9;60812;2003-04-10;FIRCE 26;52;BANCO POPULAR ESPANHOL S.A.;USD;3.8423;2;236008.782009;236008.782009;0.0;0.0;0.0;2003-05-15;"";2003-05-15;""
9.010000404E9;429;2004-01-08;CARTA DE CREDITO;302;STANDARD CHARTERED FIRST BANK KOREA;USD;3.8423;2;367938.648;367938.648;0.0;0.0;0.0;2004-03-03;"";2004-03-03;""
9.010000405E9;61775;2005-01-18;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;421923.961998;421923.961998;0.0;0.0;0.0;2005-07-15;1;2016-01-10;""
9.010000405E9;61775;2005-01-18;IMPORTACAO;13;BANCO BRADESCO S.A.;USD;3.8423;1;3842.2999999999997;0.0;0.0;0.0;3842.2999999999997;2016-01-10;1;2016-01-10;""
9.010000406E9;60812;2006-01-03;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;334160.02812499995;42.265299999999996;0.0;0.0;334117.762825;2016-01-10;1;2016-01-10;""
9.010000407E9;60812;2007-01-02;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;3;8.414637E8;8.414637E8;0.0;0.0;0.0;2007-10-31;"";2007-10-31;""
9.010000413E9;5940;2013-01-14;CARTA DE CREDITO;222;BANCO BRADESCO S.A.;USD;3.8423;2;441864.5;0.0;0.0;0.0;441864.5;2013-05-04;2;2013-05-04;""
9.010000415E9;60812;2015-04-30;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000503E9;60812;2003-04-10;FIRCE 26;42;THE BANK OF NEW YORK;USD;3.8423;2;172119.209724;172119.209724;0.0;0.0;0.0;2003-07-15;"";2003-07-15;""
9.010000504E9;11808;2004-01-09;CARTA DE CREDITO;331;HONGKONG AND SHANGHAI BANKING CORP;USD;3.8423;2;322304.380937;322304.380937;4072.8379999999997;4610.76;-8683.598;2004-07-28;"";2004-07-28;""
9.010000505E9;61775;2005-01-19;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;98882.78161299998;98882.78161299998;0.0;0.0;0.0;2005-07-18;"";2005-07-18;""
9.010000506E9;248;2006-01-13;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;140900.253263;140900.253263;0.0;0.0;0.0;2006-06-12;"";2006-06-12;""
9.010000507E9;60812;2007-02-01;CARTA DE CREDITO;69;BANK OF AMERICA (ASIA) LTD;USD;3.8423;4;1771608.9135359998;1771608.9135359998;0.0;0.0;0.0;2007-04-30;"";2007-04-30;""
9.010000513E9;100;2013-01-18;IMPORTACAO;221;BANCO BRADESCO S.A.;USD;3.8423;5;1.5886309528859E7;0.0;0.0;0.0;1.5886309528859E7;2014-01-13;5;2014-01-13;""
9.010000515E9;60812;2016-02-19;FINANCEIRO;200;BANCO MERCANTIL DE S.P. INTL;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000517E9;5940;2017-01-09;FIANCA;222;BANCO BRADESCO S.A.;USD;3.8423;1;384230.0;0.0;0.0;0.0;384230.0;2017-01-09;1;2017-01-09;""
9.010000603E9;1196;2003-04-10;FIRCE 26;363;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;2;85929.38931500001;85929.38931500001;0.0;0.0;0.0;2003-08-15;"";2003-08-15;""
9.010000605E9;95;2005-01-04;CARTA DE CREDITO;675;BANK OF AMERICA N.A.;USD;3.8423;10;1288226.978808;1146584.431608;0.0;0.0;141642.5472;2005-05-31;1;2005-05-31;""
9.010000615E9;60812;2016-02-19;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000705E9;61775;2005-01-20;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;287916.910204;287916.910204;0.0;0.0;0.0;2005-07-19;"";2005-07-19;""
9.010000713E9;100;2013-01-18;IMPORTACAO;221;BANCO BRADESCO S.A.;USD;3.8423;6;1.192073575E7;0.0;0.0;0.0;1.192073575E7;2014-01-13;6;2014-01-13;""
9.010000715E9;60812;2015-04-30;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000717E9;100;2017-01-30;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;389032.875;0.0;0.0;0.0;389032.875;2017-07-29;2;2017-07-29;""
9.010000805E9;61775;2005-01-24;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;95658.976644;95658.976644;0.0;0.0;0.0;2005-07-22;"";2005-07-22;""
9.010000807E9;27319;2007-04-30;IMPORTACAO;222;BANCO BRADESCO S.A.;JPY;0.0354;2;4136.827716;4136.827716;0.0;0.0;0.0;2007-07-30;"";2007-07-30;""
9.010000815E9;60812;2015-04-30;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010000904E9;2037;2004-01-12;CARTA DE CREDITO;603;WOORI BANK;USD;3.8423;2;230538.038423;230538.0;0.0;0.0;0.038423;2009-08-01;1;2009-08-01;""
9.010000905E9;61775;2005-01-27;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;224004.24569599997;224004.24569599997;0.0;0.0;0.0;2005-07-26;"";2005-07-26;""
9.010000907E9;36585;2007-01-22;FIRCE 26;476;BANCO BRADESCO LUXEMBOURG S.A.;USD;3.8423;12;494449.1035329999;88874.281727;0.0;0.0;405574.8218059999;2010-01-06;10;2010-01-06;""
9.010000915E9;60812;2015-04-30;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010001005E9;61775;2005-01-31;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;373997.57087;373997.57087;0.0;0.0;0.0;2005-07-29;"";2005-07-29;""
9.010001006E9;60812;2006-01-05;FINANCEIRO;11;BANCA INTESA;USD;3.8423;2;3.9343146626784E7;3.9343146626784E7;0.0;0.0;0.0;2006-07-05;"";2006-07-05;""
9.010001015E9;60812;2016-02-19;FINANCEIRO;10;BANK OF AMERICA N.A.;USD;3.8423;2;9.081760717722E7;0.0;0.0;0.0;9.081760717722E7;2015-06-10;2;2015-06-10;""
9.010001103E9;489;2003-04-10;CARTA DE CREDITO;19;JPMORGAN CHASE BANK;USD;3.8423;4;353491.6;353491.6;0.0;0.0;0.0;2003-06-30;"";2003-06-30;""
9.010001204E9;59097;2004-01-12;GARANTIA;511;ABN AMRO BANK N.V.;USD;3.8423;1;256665.63999999998;256665.63999999998;0.0;0.0;0.0;2004-03-15;"";2004-03-15;""
9.010001213E9;100;2013-01-21;FIRCE 26;222;BANCO BRADESCO S.A.;USD;3.8423;2;3015629.155;0.0;0.0;0.0;3015629.155;2013-05-02;2;2013-05-02;""
9.010001304E9;59097;2004-01-13;GARANTIA;511;ABN AMRO BANK N.V.;USD;3.8423;1;136489.869208;136489.869208;0.0;0.0;0.0;2004-03-01;"";2004-03-01;""
9.010001305E9;17906;2005-01-24;IMPORTACAO;22;UNION BANK OF CALIFORNIA;USD;3.8423;2;501595.8583789999;501595.8583789999;0.0;0.0;0.0;2005-07-22;"";2005-07-22;""
9.010001308E9;200;2008-06-23;FIRCE 26;10;BANK OF AMERICA N.A.;USD;3.8423;8;169.06119999999999;19.2115;0.0;0.0;149.8497;2008-10-30;7;2008-10-30;""
9.010001313E9;5940;2013-01-22;FINANCEIRO;222;BANCO BRADESCO S.A.;JPY;0.0354;32;9925.43253;89.318802;0.0;0.0;9836.113728;2014-12-23;28;2014-12-23;""
9.010001406E9;60812;2006-01-05;FINANCEIRO;159;S E B   AG.;USD;3.8423;2;6.2576114036359E7;6.257227173635899E7;5763.45;5763.45;-7684.599999995529;2006-12-29;"";2006-12-29;""
9.010001407E9;9242;2007-01-17;CARTA DE CREDITO;340;CITIBANK N.A.;USD;3.8423;2;394565.787;394565.787;0.0;0.0;0.0;2007-04-02;"";2007-04-02;""
9.010001417E9;5940;2017-04-26;FIRCE 26;222;BANCO BRADESCO S.A.;USD;3.8423;9;4163.785240999999;1279.4859;0.0;0.0;2884.2993409999995;2019-07-12;8;2019-07-12;""
9.010001504E9;11105;2004-01-22;CARTA DE CREDITO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;1;1040470.2492799999;1040470.2492799999;0.0;0.0;0.0;2004-05-06;"";2004-05-06;""
9.010001505E9;45;2005-01-06;CARTA DE CREDITO;682;BANK OF AMERICA N.A.;USD;3.8423;3;993434.3496000001;993434.3496000001;0.0;0.0;0.0;2005-05-17;"";2005-05-17;""
9.010001506E9;186;2006-01-26;CARTA DE CREDITO;544;KOREA EXCHANGE BANK;USD;3.8423;1;156495.91842499998;156495.91842499998;0.0;0.0;0.0;2006-06-06;"";2006-06-06;""
9.010001507E9;9242;2007-01-11;CARTA DE CREDITO;179;BANK OF AMERICA N.A.;USD;3.8423;1;196187.838;196187.838;0.0;0.0;0.0;2027-05-29;"";2027-05-29;""
9.010001513E9;5940;2013-01-24;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;7;406643.403859;0.0;0.0;0.0;406643.403859;2016-06-27;7;2016-06-27;""
9.010001516E9;60812;2016-03-11;IMPORTACAO;10;BANK OF AMERICA N.A.;USD;3.8423;8;405202.579782;0.0;0.0;0.0;405202.579782;2016-09-07;8;2016-09-07;""
9.010001517E9;5940;2017-04-28;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;4;391434.3125;199319.3125;0.0;0.0;192115.0;2017-05-03;1;2017-05-03;""
9.010001604E9;11105;2004-05-06;IMPORTACAO;255;B.P.D. INTERNATIONAL;USD;3.8423;1;211.32649999999998;0.0;0.0;0.0;211.32649999999998;2011-12-20;1;2011-12-20;""
9.010001604E9;11105;2004-05-06;IMPORTACAO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;2;1044320.0033419998;1044320.0033419998;0.0;0.0;0.0;2004-08-04;1;2011-12-20;""
9.010001605E9;60812;2005-01-06;FINANCEIRO;42;THE BANK OF NEW YORK;USD;3.8423;2;4.289811297772E7;4.289811297772E7;0.0;0.0;0.0;2005-07-05;"";2005-07-05;""
9.010001613E9;216;2013-01-24;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;384230.0;0.0;0.0;0.0;384230.0;2014-06-05;1;2014-06-05;""
9.010001617E9;5940;2017-04-28;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;12;389833.341359;1152.69;0.0;0.0;388680.65135899995;2017-05-03;11;2017-05-03;""
9.010001704E9;13313;2004-01-23;IMPORTACAO;486;UNION BANK OF CALIFORNIA N.A.;USD;3.8423;2;2630619.475484;2630619.475484;0.0;0.0;0.0;2004-07-21;"";2004-07-21;""
9.010001707E9;60812;2007-01-03;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;1.23226147133859E8;1.23062618845859E8;163528.288;0.0;0.0;2007-01-18;"";2007-01-18;""
9.010001715E9;3;2015-04-10;CARTA DE CREDITO;753;BANK OF CHINA;EUR;4.331;1;4.807410000000001;4.807410000000001;0.0;0.0;0.0;2015-04-15;"";2015-04-15;""
9.010001804E9;138;2004-01-13;CARTA DE CREDITO;322;STANDARD CHARTERED BANK PLC;USD;3.8423;4;3380839.77;3380839.77;0.0;0.0;0.0;2004-05-13;"";2004-05-13;""
9.010001805E9;16801;2005-01-26;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;436861.44117;436861.44117;0.0;0.0;0.0;2005-09-23;"";2005-09-23;""
9.010001817E9;3;2017-05-29;IMPORTACAO;222;BANCO BRADESCO S.A.;EUR;4.331;4;8185.590000000002;822.89;0.0;0.0;7362.700000000001;2017-05-29;1;2017-05-29;""
9.010001818E9;44221;2018-06-01;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;1;23053.8;0.0;0.0;0.0;23053.8;2018-12-01;1;2018-12-01;""
9.010001905E9;56;2005-01-20;CARTA DE CREDITO;174;BANCO SANTANDER CENTRAL HISPANO;EUR;4.331;2;664033.2076900001;664033.2076900001;0.0;0.0;0.0;2005-06-10;"";2005-06-10;""
9.010001906E9;13428;2006-01-23;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;832424.8813649999;832424.8813649999;0.0;0.0;0.0;2006-05-23;"";2006-05-23;""
9.010001915E9;3;2015-04-14;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;EUR;4.331;2;1645780.0000000002;0.0;0.0;0.0;1645780.0000000002;2015-06-30;2;2015-06-30;""
9.010001915E9;3;2015-04-14;CARTA DE CREDITO;222;BANCO BRADESCO S.A.;EUR;4.331;1;1299300.0000000002;1299300.0000000002;0.0;0.0;0.0;2015-06-30;2;2015-06-30;""
9.010002003E9;1310;2003-04-10;FIRCE 26;13;BANCO BRADESCO S.A.;USD;3.8423;2;702295.4018849999;702295.4018849999;0.0;0.0;0.0;2003-04-14;"";2003-04-14;""
9.010002005E9;56;2005-05-13;IMPORTACAO;174;BANCO SANTANDER CENTRAL HISPANO;EUR;4.331;2;494625.96945000003;494625.96945000003;0.0;0.0;0.0;2005-11-07;"";2005-11-07;""
9.010002006E9;60812;2006-01-09;FINANCEIRO;222;BANCO BRADESCO S.A.;USD;3.8423;2;3.9385506793171E7;3.9385506793171E7;0.0;0.0;0.0;2006-07-10;"";2006-07-10;""
9.010002007E9;60812;2007-01-04;FINANCEIRO;222;BANCO BRADESCO S.A.;USD;3.8423;2;2.00198238625E7;2.00198238625E7;0.0;0.0;0.0;2007-10-01;"";2007-10-01;""
9.010002012E9;100;2012-04-10;CARTA DE CREDITO;153;CREDIT SUISSE F;JPY;0.0354;1;46031.328;46031.328;0.0;0.0;0.0;2003-05-31;2;2015-09-27;""
9.010002012E9;100;2012-04-10;CARTA DE CREDITO;37;CITIBANK N.A.;JPY;0.0354;2;21284.25;0.0;0.0;0.0;21284.25;2015-09-27;2;2015-09-27;""
9.010002013E9;100;2013-02-04;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;9;187312.125;0.0;0.0;0.0;187312.125;2014-12-24;9;2014-12-24;""
9.010002015E9;3;2015-04-14;CARTA DE CREDITO;222;BANCO BRADESCO S.A.;EUR;4.331;1;1299300.0000000002;1299300.0000000002;0.0;0.0;0.0;2015-06-30;1;2015-06-30;""
9.010002015E9;3;2015-04-14;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;EUR;4.331;1;1299300.0000000002;0.0;0.0;0.0;1299300.0000000002;2015-06-30;1;2015-06-30;""
9.010002104E9;60984;2004-01-22;CARTA DE CREDITO;246;BANCO DE CHILE;USD;3.8423;1;165395.6458;165395.6458;0.0;0.0;0.0;2004-04-29;"";2004-04-29;""
9.010002105E9;429;2005-01-18;IMPORTACAO;679;BANCO SANTANDER CENTRAL HISPANO;USD;3.8423;2;1840143.2117529998;1840143.2117529998;0.0;0.0;0.0;2006-01-13;"";2006-01-13;""
9.010002107E9;34101;2007-02-16;CARTA DE CREDITO;638;BANCO DE GALICIA Y BUENOS AIRES;USD;3.8423;6;168292.74;28048.789999999997;0.0;0.0;140243.94999999998;2008-09-05;5;2008-09-05;""
9.010002115E9;60812;2015-04-15;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;192134.97996;0.0;0.0;0.0;192134.97996;2015-04-17;2;2015-04-17;""
9.010002203E9;1887;2003-04-10;FIRCE 26;343;BANCA INTESA SPA;USD;3.8423;2;101848.076638;101848.076638;0.0;0.0;0.0;2003-04-21;"";2003-04-21;""
9.010002204E9;956;2004-01-27;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;332501.38406099996;332501.38406099996;0.0;0.0;0.0;2004-07-26;"";2004-07-26;""
9.010002206E9;61487;2006-01-23;CARTA DE CREDITO;757;S E B   AG.;EUR;4.331;1;407018.71800000005;407018.71800000005;0.0;0.0;0.0;2006-08-07;"";2006-08-07;""
9.010002207E9;2263;2007-02-07;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;R$;1.0;1;1717841.5;1717841.5;0.0;0.0;0.0;2007-07-23;1;2007-07-23;""
9.010002207E9;2263;2007-02-07;CARTA DE CREDITO;845;ZURCHER KANTONALBANK;R$;1.0;1;4530576.5;0.0;0.0;0.0;4530576.5;2007-05-14;1;2007-07-23;""
9.010002212E9;100;2012-02-15;IMPORTACAO;334;STANDARD BANK OF SOUTH AFRICA;USD;3.8423;4;5263.951;0.0;0.0;0.0;5263.951;2012-05-15;5;2012-05-15;""
9.010002212E9;100;2012-02-15;IMPORTACAO;409;CREDIT SUISSE;USD;3.8423;1;0.38423;0.0;0.0;0.0;0.38423;2012-03-25;5;2012-05-15;""
9.010002215E9;60812;2015-04-17;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;192130.983968;0.0;0.0;0.0;192130.983968;2015-05-02;2;2015-05-02;""
9.010002216E9;100;2016-03-22;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;1157249.542141;0.0;0.0;0.0;1157249.542141;2016-09-16;2;2016-09-16;""
9.010002306E9;61487;2006-01-23;CARTA DE CREDITO;311;KEYBANK NATL ASSOC.CLEVELAND;EUR;4.331;2;84.4545;0.0;0.0;0.0;84.4545;2011-12-22;2;2011-12-22;""
9.010002306E9;61487;2006-01-23;CARTA DE CREDITO;757;S E B   AG.;EUR;4.331;1;318536.38800000004;318536.38800000004;0.0;0.0;0.0;2006-08-07;2;2011-12-22;""
9.010002311E9;444;2011-03-17;GARANTIA;100;PHILADELPHIA INTL BANK;USD;3.8423;5;56673.924999999996;2393.7529;0.0;0.0;54280.172099999996;2013-03-06;4;2013-03-06;""
9.010002316E9;100;2016-03-11;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;5;1362735.746141;0.0;0.0;0.0;1362735.746141;2016-09-07;5;2016-09-07;""
9.010002404E9;621;2004-02-04;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;177026.172631;177026.172631;0.0;0.0;0.0;2004-11-29;"";2004-11-29;""
9.010002405E9;59099;2005-01-12;CARTA DE CREDITO;526;INTERNATIONAL COMMERL.BANK OF CHINA;USD;3.8423;1;729414.5473999999;729414.5473999999;0.0;0.0;0.0;2005-05-25;"";2005-05-25;""
9.010002406E9;16942;2006-01-24;CARTA DE CREDITO;682;BANK OF AMERICA N.A.;USD;3.8423;2;303589.72875;303589.72875;0.0;0.0;0.0;2006-05-16;"";2006-05-16;""
9.010002407E9;45;2007-01-09;CARTA DE CREDITO;456;SUMITOMO MITSUI BANKING CORPORATION;USD;3.8423;6;6220314.992891999;738660.350736;0.0;0.0;5481654.642155999;2007-08-14;5;2007-08-14;""
9.010002503E9;1530;2003-04-10;IMPORTACAO;13;BANCO BRADESCO S.A.;USD;3.8423;2;8520769.049022999;8520769.049022999;0.0;0.0;0.0;2003-04-29;"";2003-04-29;""
9.010002504E9;11105;2004-01-22;CARTA DE CREDITO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;1;436177.896;436177.896;0.0;0.0;0.0;2004-04-29;"";2004-04-29;""
9.010002505E9;429;2005-01-14;CARTA DE CREDITO;748;BANK OF CHINA;USD;3.8423;1;358448.16699999996;358448.16699999996;0.0;0.0;0.0;2005-03-10;"";2005-03-10;""
9.010002506E9;28533;2006-01-19;CARTA DE CREDITO;40;AGRICULTURAL BANK OF CHINA;USD;3.8423;1;96019.07699999999;96019.07699999999;0.0;0.0;0.0;2006-05-11;"";2006-05-11;""
9.010002507E9;60812;2007-01-05;FINANCEIRO;587;BANCO REGIONAL DEL NORTE;EUR;4.331;2;4372436.8425;4372436.8425;0.0;0.0;0.0;2007-04-05;"";2007-04-05;""
9.010002515E9;60812;2015-04-20;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;192130.983968;0.0;0.0;0.0;192130.983968;2016-05-05;2;2016-05-05;""
9.010002516E9;100;2016-03-11;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;8;1373793.5781569998;0.0;0.0;0.0;1373793.5781569998;2016-09-07;8;2016-09-07;""
9.010002604E9;11105;2004-04-29;IMPORTACAO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;2;437780.865137;437780.865137;0.0;0.0;0.0;2004-07-27;"";2004-07-27;""
9.010002605E9;60812;2005-01-11;FINANCEIRO;42;THE BANK OF NEW YORK;USD;3.8423;2;4.2910851124372E7;4.2910851124372E7;0.0;0.0;0.0;2005-07-11;"";2005-07-11;""
9.010002615E9;60812;2015-04-20;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;192130.983968;0.0;0.0;0.0;192130.983968;2016-05-05;2;2016-05-05;""
9.010002616E9;100;2016-03-11;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;8;1528382.063593;0.0;2500.6841090000003;0.0;1525881.379484;2016-09-07;8;2016-09-07;""
9.010002704E9;11105;2004-01-22;CARTA DE CREDITO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;1;333302.61888;333302.61888;0.0;0.0;0.0;2004-03-30;"";2004-03-30;""
9.010002705E9;60812;2005-01-11;FINANCEIRO;59;BANK OF TOKYO-MITSUBISHI UFJ (THE);USD;3.8423;2;1.17056902225109E8;1.17056902225109E8;0.0;0.0;0.0;2005-07-11;"";2005-07-11;""
9.010002706E9;60812;2006-01-10;FINANCEIRO;42;THE BANK OF NEW YORK;USD;3.8423;2;2.9500390921617E7;2.9500390921617E7;0.0;0.0;0.0;2006-07-10;"";2006-07-10;""
9.010002804E9;11105;2004-03-30;IMPORTACAO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;2;334451.389734;334451.389734;0.0;0.0;0.0;2004-06-25;"";2004-06-25;""
9.010002805E9;60812;2005-01-11;FINANCEIRO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;2;1.9627915640718E7;1.9627915640718E7;0.0;0.0;0.0;2005-09-08;"";2005-09-08;""
9.010002806E9;60812;2006-01-10;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;3.57377536885831E8;3.57377536885831E8;0.0;0.0;0.0;2006-01-11;"";2006-01-11;""
9.010002815E9;60812;2015-05-04;FINANCEIRO;13;BANCO BRADESCO S.A.;USD;3.8423;2;57636.42115;0.0;0.0;0.0;57636.42115;2015-04-29;2;2015-04-29;""
9.010002904E9;11105;2004-01-22;CARTA DE CREDITO;546;BANCO BILBAO VIZCAYA ARGENTARIA;USD;3.8423;2;4009295.5795199997;4009295.5795199997;0.0;0.0;0.0;2004-05-06;"";2004-05-06;""
9.010002906E9;61304;2006-01-13;CARTA DE CREDITO;441;BANCO DEL ESTADO DE CHILE;USD;3.8423;1;4899757.864463;4899757.864463;0.0;0.0;0.0;2006-03-20;"";2006-03-20;""
9.010002907E9;60621;2007-01-18;CARTA DE CREDITO;100;PHILADELPHIA INTL BANK;USD;3.8423;4;15369.199999999999;0.0;0.0;0.0;15369.199999999999;2010-05-20;4;2010-05-20;""
